7.90998e-08	3	0.581725	3.58172
7.91998e-08	3	0.581292	3.58129
7.92998e-08	3	0.580683	3.58068
7.93998e-08	3	0.58032	3.58032
7.94998e-08	3	0.579765	3.57977
7.95998e-08	3	0.579354	3.57935
7.96998e-08	3	0.578839	3.57884
7.97998e-08	3	0.578462	3.57846
7.98998e-08	3	0.578109	3.57811
7.99998e-08	3	0.577588	3.57759
8.00998e-08	3	0.577119	3.57712
8.01998e-08	3	0.576691	3.57669
8.02998e-08	3	0.576266	3.57627
8.03998e-08	3	0.575755	3.57576
8.04998e-08	3	0.57531	3.57531
8.05998e-08	3	0.574871	3.57487
8.06998e-08	3	0.574444	3.57444
8.07999e-08	3	0.57392	3.57392
8.08999e-08	3	0.573482	3.57348
8.09999e-08	3	0.572968	3.57297
